,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
84,Cleveland Cavaliers,110,Dallas Mavericks,107,16,13,3,773.0,113.9,105.4,8.5,56.7,1.85,17.3,30.7,76.3,53.2,13.0,53.4,56.7,93.08,53.3,18,9,9,889.0,102.7,105.3,-2.5,57.5,1.63,16.4,24.1,70.4,47.2,13.4,48.7,52.6,92.79,48.3,3
85,New Orleans Pelicans,91,Los Angeles Lakers,95,14,8,6,677.0,108.5,104.3,4.2,58.4,1.95,17.5,28.9,74.4,50.9,12.4,50.3,53.7,96.46,52.0,17,3,14,816.0,97.8,108.2,-10.5,52.7,1.25,14.1,26.7,71.4,48.4,14.9,44.5,49.8,96.18,42.4,-4
86,Atlanta Hawks,84,Charlotte Hornets,107,15,6,9,725.0,101.8,100.8,1.0,66.0,1.59,18.8,22.8,67.9,46.0,16.1,50.7,54.1,98.18,50.5,17,6,11,841.0,102.6,106.9,-4.3,57.0,1.56,15.2,27.0,74.2,49.3,13.2,46.6,51.5,94.57,45.8,-23
87,Milwaukee Bucks,101,Washington Wizards,106,15,7,8,725.0,104.9,107.8,-3.0,59.1,1.45,17.0,33.0,68.6,51.3,16.3,48.7,53.3,93.72,49.6,15,7,8,720.0,107.0,108.7,-1.7,63.2,1.86,18.8,25.6,72.8,48.7,13.9,51.9,55.2,97.23,49.0,-5
88,New York Knicks,104,Brooklyn Nets,110,17,8,9,836.0,107.0,109.3,-2.3,55.9,1.79,16.6,27.4,70.6,49.0,12.6,48.9,53.4,93.33,48.7,16,3,13,768.0,98.7,108.9,-10.2,58.0,1.46,16.6,24.6,70.7,47.5,15.3,48.0,51.5,93.50,44.4,-6
89,Indiana Pacers,94,Boston Celtics,103,15,7,8,735.0,102.5,101.8,0.7,53.6,1.32,15.5,26.8,69.0,48.7,15.6,49.2,53.4,97.80,52.3,17,9,8,821.0,107.1,102.6,4.6,61.9,1.95,17.7,28.9,69.5,48.7,12.6,48.9,53.0,100.30,52.6,-9
90,Minnesota Timberwolves,104,Houston Rockets,107,16,2,14,773.0,104.3,111.1,-6.8,62.6,1.50,17.6,29.6,69.2,49.5,16.2,49.2,54.1,93.27,48.1,16,9,7,778.0,109.1,110.7,-1.6,57.9,1.45,16.2,29.7,70.8,49.6,15.2,52.2,55.9,96.77,47.7,-3
91,Dallas Mavericks,89,Oklahoma City Thunder,108,18,9,9,889.0,102.7,105.3,-2.5,57.5,1.63,16.4,24.1,70.4,47.2,13.4,48.7,52.6,92.79,48.3,16,13,3,773.0,112.8,104.9,7.9,55.7,1.53,16.7,34.4,71.8,53.7,15.3,52.2,56.3,97.86,54.1,-19
92,Golden State Warriors,110,Denver Nuggets,112,16,14,2,773.0,115.7,102.1,13.6,69.9,2.13,21.6,24.9,72.2,50.9,14.3,58.2,61.0,100.19,59.1,15,6,9,730.0,105.9,107.9,-2.0,62.1,1.57,16.7,31.2,72.0,51.1,14.7,47.2,52.9,96.10,47.8,-2
93,Utah Jazz,85,Portland Trail Blazers,99,15,7,8,740.0,107.0,103.4,3.7,55.0,1.37,16.1,29.6,71.1,50.8,15.9,52.0,55.7,90.06,52.7,14,9,5,672.0,108.5,106.8,1.7,56.6,1.73,17.0,29.8,73.2,50.9,13.6,51.3,53.9,95.96,49.4,-14
94,New Orleans Pelicans,109,Sacramento Kings,97,14,8,6,677.0,108.5,104.3,4.2,58.4,1.95,17.5,28.9,74.4,50.9,12.4,50.3,53.7,96.46,52.0,15,8,7,740.0,108.3,106.7,1.5,62.9,1.59,18.0,30.6,75.6,53.7,15.8,51.6,55.7,100.35,52.8,12
95,Miami Heat,90,Los Angeles Clippers,104,17,9,8,821.0,100.8,102.7,-2.0,57.5,1.39,16.7,26.6,73.2,50.3,16.2,49.3,53.2,92.64,50.2,14,11,3,682.0,109.8,101.7,8.1,57.4,2.01,17.5,22.3,71.2,47.3,11.6,54.1,56.7,96.70,54.7,-14
96,Toronto Raptors,106,Orlando Magic,103,14,12,2,677.0,112.5,104.0,8.4,50.6,1.41,15.1,32.3,74.1,53.4,14.6,52.4,56.8,93.09,54.7,14,2,12,687.0,99.4,109.1,-9.7,61.9,1.50,17.4,24.6,72.4,48.4,15.7,48.5,51.9,93.48,45.0,3
97,Chicago Bulls,115,Philadelphia 76ers,111,16,8,8,773.0,105.6,106.4,-0.8,52.9,1.50,15.5,32.1,71.0,52.1,14.2,48.1,52.6,96.00,49.8,14,4,10,687.0,100.8,107.1,-6.3,60.9,1.54,17.8,25.6,69.3,47.5,15.6,51.3,53.2,97.64,46.8,4
98,Detroit Pistons,101,Memphis Grizzlies,103,15,7,8,720.0,108.4,107.0,1.5,49.5,1.53,14.7,33.4,74.2,52.7,13.2,50.0,52.6,95.47,49.1,14,10,4,682.0,106.4,105.0,1.4,59.2,1.66,16.6,29.6,68.8,48.9,13.6,48.3,53.2,92.27,51.4,-2
99,Cleveland Cavaliers,95,San Antonio Spurs,99,16,13,3,773.0,113.9,105.4,8.5,56.7,1.85,17.3,30.7,76.3,53.2,13.0,53.4,56.7,93.08,53.3,13,11,2,624.0,115.8,102.3,13.5,59.3,2.14,19.2,27.8,73.3,51.3,12.5,54.6,58.4,95.73,58.3,-4
100,Sacramento Kings,103,Utah Jazz,101,15,8,7,740.0,108.3,106.7,1.5,62.9,1.59,18.0,30.6,75.6,53.7,15.8,51.6,55.7,100.35,52.8,15,7,8,740.0,107.0,103.4,3.7,55.0,1.37,16.1,29.6,71.1,50.8,15.9,52.0,55.7,90.06,52.7,2
101,Los Angeles Lakers,98,Golden State Warriors,116,17,3,14,816.0,97.8,108.2,-10.5,52.7,1.25,14.1,26.7,71.4,48.4,14.9,44.5,49.8,96.18,42.4,16,14,2,773.0,115.7,102.1,13.6,69.9,2.13,21.6,24.9,72.2,50.9,14.3,58.2,61.0,100.19,59.1,-18
102,Washington Wizards,118,Indiana Pacers,104,15,7,8,720.0,107.0,108.7,-1.7,63.2,1.86,18.8,25.6,72.8,48.7,13.9,51.9,55.2,97.23,49.0,15,7,8,735.0,102.5,101.8,0.7,53.6,1.32,15.5,26.8,69.0,48.7,15.6,49.2,53.4,97.80,52.3,14
103,Minnesota Timberwolves,93,Oklahoma City Thunder,113,16,2,14,773.0,104.3,111.1,-6.8,62.6,1.50,17.6,29.6,69.2,49.5,16.2,49.2,54.1,93.27,48.1,16,13,3,773.0,112.8,104.9,7.9,55.7,1.53,16.7,34.4,71.8,53.7,15.3,52.2,56.3,97.86,54.1,-20
104,Phoenix Suns,103,Boston Celtics,117,14,2,12,672.0,97.4,111.8,-14.5,58.6,1.22,15.6,28.6,73.1,49.6,17.2,47.0,51.0,97.39,39.6,17,9,8,821.0,107.1,102.6,4.6,61.9,1.95,17.7,28.9,69.5,48.7,12.6,48.9,53.0,100.30,52.6,-14
105,Portland Trail Blazers,116,Brooklyn Nets,104,14,9,5,672.0,108.5,106.8,1.7,56.6,1.73,17.0,29.8,73.2,50.9,13.6,51.3,53.9,95.96,49.4,16,3,13,768.0,98.7,108.9,-10.2,58.0,1.46,16.6,24.6,70.7,47.5,15.3,48.0,51.5,93.50,44.4,12
106,Dallas Mavericks,83,Chicago Bulls,77,18,9,9,889.0,102.7,105.3,-2.5,57.5,1.63,16.4,24.1,70.4,47.2,13.4,48.7,52.6,92.79,48.3,16,8,8,773.0,105.6,106.4,-0.8,52.9,1.50,15.5,32.1,71.0,52.1,14.2,48.1,52.6,96.00,49.8,6
107,Atlanta Hawks,101,Milwaukee Bucks,108,15,6,9,725.0,101.8,100.8,1.0,66.0,1.59,18.8,22.8,67.9,46.0,16.1,50.7,54.1,98.18,50.5,15,7,8,725.0,104.9,107.8,-3.0,59.1,1.45,17.0,33.0,68.6,51.3,16.3,48.7,53.3,93.72,49.6,-7
108,Charlotte Hornets,107,New Orleans Pelicans,109,17,6,11,841.0,102.6,106.9,-4.3,57.0,1.56,15.2,27.0,74.2,49.3,13.2,46.6,51.5,94.57,45.8,14,8,6,677.0,108.5,104.3,4.2,58.4,1.95,17.5,28.9,74.4,50.9,12.4,50.3,53.7,96.46,52.0,-2
109,Miami Heat,98,Denver Nuggets,95,17,9,8,821.0,100.8,102.7,-2.0,57.5,1.39,16.7,26.6,73.2,50.3,16.2,49.3,53.2,92.64,50.2,15,6,9,730.0,105.9,107.9,-2.0,62.1,1.57,16.7,31.2,72.0,51.1,14.7,47.2,52.9,96.10,47.8,3
110,Cleveland Cavaliers,91,Houston Rockets,77,16,13,3,773.0,113.9,105.4,8.5,56.7,1.85,17.3,30.7,76.3,53.2,13.0,53.4,56.7,93.08,53.3,16,9,7,778.0,109.1,110.7,-1.6,57.9,1.45,16.2,29.7,70.8,49.6,15.2,52.2,55.9,96.77,47.7,14
111,Milwaukee Bucks,105,Charlotte Hornets,92,15,7,8,725.0,104.9,107.8,-3.0,59.1,1.45,17.0,33.0,68.6,51.3,16.3,48.7,53.3,93.72,49.6,17,6,11,841.0,102.6,106.9,-4.3,57.0,1.56,15.2,27.0,74.2,49.3,13.2,46.6,51.5,94.57,45.8,13
112,Brooklyn Nets,86,Atlanta Hawks,114,16,3,13,768.0,98.7,108.9,-10.2,58.0,1.46,16.6,24.6,70.7,47.5,15.3,48.0,51.5,93.50,44.4,15,6,9,725.0,101.8,100.8,1.0,66.0,1.59,18.8,22.8,67.9,46.0,16.1,50.7,54.1,98.18,50.5,-28
113,Golden State Warriors,95,Detroit Pistons,113,16,14,2,773.0,115.7,102.1,13.6,69.9,2.13,21.6,24.9,72.2,50.9,14.3,58.2,61.0,100.19,59.1,15,7,8,720.0,108.4,107.0,1.5,49.5,1.53,14.7,33.4,74.2,52.7,13.2,50.0,52.6,95.47,49.1,-18
114,Portland Trail Blazers,89,Philadelphia 76ers,114,14,9,5,672.0,108.5,106.8,1.7,56.6,1.73,17.0,29.8,73.2,50.9,13.6,51.3,53.9,95.96,49.4,14,4,10,687.0,100.8,107.1,-6.3,60.9,1.54,17.8,25.6,69.3,47.5,15.6,51.3,53.2,97.64,46.8,-25
115,Boston Celtics,119,Washington Wizards,117,17,9,8,821.0,107.1,102.6,4.6,61.9,1.95,17.7,28.9,69.5,48.7,12.6,48.9,53.0,100.30,52.6,15,7,8,720.0,107.0,108.7,-1.7,63.2,1.86,18.8,25.6,72.8,48.7,13.9,51.9,55.2,97.23,49.0,2
116,New York Knicks,95,Memphis Grizzlies,103,17,8,9,836.0,107.0,109.3,-2.3,55.9,1.79,16.6,27.4,70.6,49.0,12.6,48.9,53.4,93.33,48.7,14,10,4,682.0,106.4,105.0,1.4,59.2,1.66,16.6,29.6,68.8,48.9,13.6,48.3,53.2,92.27,51.4,-8
117,Los Angeles Lakers,82,Utah Jazz,109,17,3,14,816.0,97.8,108.2,-10.5,52.7,1.25,14.1,26.7,71.4,48.4,14.9,44.5,49.8,96.18,42.4,15,7,8,740.0,107.0,103.4,3.7,55.0,1.37,16.1,29.6,71.1,50.8,15.9,52.0,55.7,90.06,52.7,-27
118,Sacramento Kings,110,Los Angeles Clippers,103,15,8,7,740.0,108.3,106.7,1.5,62.9,1.59,18.0,30.6,75.6,53.7,15.8,51.6,55.7,100.35,52.8,14,11,3,682.0,109.8,101.7,8.1,57.4,2.01,17.5,22.3,71.2,47.3,11.6,54.1,56.7,96.70,54.7,7
119,Phoenix Suns,87,Minnesota Timberwolves,117,14,2,12,672.0,97.4,111.8,-14.5,58.6,1.22,15.6,28.6,73.1,49.6,17.2,47.0,51.0,97.39,39.6,16,2,14,773.0,104.3,111.1,-6.8,62.6,1.50,17.6,29.6,69.2,49.5,16.2,49.2,54.1,93.27,48.1,-30
120,Miami Heat,74,Oklahoma City Thunder,99,17,9,8,821.0,100.8,102.7,-2.0,57.5,1.39,16.7,26.6,73.2,50.3,16.2,49.3,53.2,92.64,50.2,16,13,3,773.0,112.8,104.9,7.9,55.7,1.53,16.7,34.4,71.8,53.7,15.3,52.2,56.3,97.86,54.1,-25
121,Dallas Mavericks,83,San Antonio Spurs,112,18,9,9,889.0,102.7,105.3,-2.5,57.5,1.63,16.4,24.1,70.4,47.2,13.4,48.7,52.6,92.79,48.3,13,11,2,624.0,115.8,102.3,13.5,59.3,2.14,19.2,27.8,73.3,51.3,12.5,54.6,58.4,95.73,58.3,-29
122,Indiana Pacers,126,Denver Nuggets,129,15,7,8,735.0,102.5,101.8,0.7,53.6,1.32,15.5,26.8,69.0,48.7,15.6,49.2,53.4,97.80,52.3,15,6,9,730.0,105.9,107.9,-2.0,62.1,1.57,16.7,31.2,72.0,51.1,14.7,47.2,52.9,96.10,47.8,-3
123,Houston Rockets,112,Los Angeles Lakers,95,16,9,7,778.0,109.1,110.7,-1.6,57.9,1.45,16.2,29.7,70.8,49.6,15.2,52.2,55.9,96.77,47.7,17,3,14,816.0,97.8,108.2,-10.5,52.7,1.25,14.1,26.7,71.4,48.4,14.9,44.5,49.8,96.18,42.4,17
124,Philadelphia 76ers,113,New York Knicks,119,14,4,10,687.0,100.8,107.1,-6.3,60.9,1.54,17.8,25.6,69.3,47.5,15.6,51.3,53.2,97.64,46.8,17,8,9,836.0,107.0,109.3,-2.3,55.9,1.79,16.6,27.4,70.6,49.0,12.6,48.9,53.4,93.33,48.7,-6
125,Utah Jazz,119,Charlotte Hornets,124,15,7,8,740.0,107.0,103.4,3.7,55.0,1.37,16.1,29.6,71.1,50.8,15.9,52.0,55.7,90.06,52.7,17,6,11,841.0,102.6,106.9,-4.3,57.0,1.56,15.2,27.0,74.2,49.3,13.2,46.6,51.5,94.57,45.8,-5
126,Portland Trail Blazers,108,Washington Wizards,98,14,9,5,672.0,108.5,106.8,1.7,56.6,1.73,17.0,29.8,73.2,50.9,13.6,51.3,53.9,95.96,49.4,15,7,8,720.0,107.0,108.7,-1.7,63.2,1.86,18.8,25.6,72.8,48.7,13.9,51.9,55.2,97.23,49.0,10
127,New Orleans Pelicans,99,Memphis Grizzlies,101,14,8,6,677.0,108.5,104.3,4.2,58.4,1.95,17.5,28.9,74.4,50.9,12.4,50.3,53.7,96.46,52.0,14,10,4,682.0,106.4,105.0,1.4,59.2,1.66,16.6,29.6,68.8,48.9,13.6,48.3,53.2,92.27,51.4,-2
128,Chicago Bulls,111,Detroit Pistons,101,16,8,8,773.0,105.6,106.4,-0.8,52.9,1.50,15.5,32.1,71.0,52.1,14.2,48.1,52.6,96.00,49.8,15,7,8,720.0,108.4,107.0,1.5,49.5,1.53,14.7,33.4,74.2,52.7,13.2,50.0,52.6,95.47,49.1,10
129,Orlando Magic,81,Atlanta Hawks,98,14,2,12,687.0,99.4,109.1,-9.7,61.9,1.50,17.4,24.6,72.4,48.4,15.7,48.5,51.9,93.48,45.0,15,6,9,725.0,101.8,100.8,1.0,66.0,1.59,18.8,22.8,67.9,46.0,16.1,50.7,54.1,98.18,50.5,-17
130,Brooklyn Nets,100,Toronto Raptors,112,16,3,13,768.0,98.7,108.9,-10.2,58.0,1.46,16.6,24.6,70.7,47.5,15.3,48.0,51.5,93.50,44.4,14,12,2,677.0,112.5,104.0,8.4,50.6,1.41,15.1,32.3,74.1,53.4,14.6,52.4,56.8,93.09,54.7,-12
131,Golden State Warriors,132,Cleveland Cavaliers,98,16,14,2,773.0,115.7,102.1,13.6,69.9,2.13,21.6,24.9,72.2,50.9,14.3,58.2,61.0,100.19,59.1,16,13,3,773.0,113.9,105.4,8.5,56.7,1.85,17.3,30.7,76.3,53.2,13.0,53.4,56.7,93.08,53.3,34
132,Boston Celtics,113,Dallas Mavericks,118,17,9,8,821.0,107.1,102.6,4.6,61.9,1.95,17.7,28.9,69.5,48.7,12.6,48.9,53.0,100.30,52.6,18,9,9,889.0,102.7,105.3,-2.5,57.5,1.63,16.4,24.1,70.4,47.2,13.4,48.7,52.6,92.79,48.3,-5
133,Houston Rockets,132,Los Angeles Clippers,140,16,9,7,778.0,109.1,110.7,-1.6,57.9,1.45,16.2,29.7,70.8,49.6,15.2,52.2,55.9,96.77,47.7,14,11,3,682.0,109.8,101.7,8.1,57.4,2.01,17.5,22.3,71.2,47.3,11.6,54.1,56.7,96.70,54.7,-8
134,Milwaukee Bucks,91,Miami Heat,79,15,7,8,725.0,104.9,107.8,-3.0,59.1,1.45,17.0,33.0,68.6,51.3,16.3,48.7,53.3,93.72,49.6,17,9,8,821.0,100.8,102.7,-2.0,57.5,1.39,16.7,26.6,73.2,50.3,16.2,49.3,53.2,92.64,50.2,12
135,Minnesota Timberwolves,99,New Orleans Pelicans,114,16,2,14,773.0,104.3,111.1,-6.8,62.6,1.50,17.6,29.6,69.2,49.5,16.2,49.2,54.1,93.27,48.1,14,8,6,677.0,108.5,104.3,4.2,58.4,1.95,17.5,28.9,74.4,50.9,12.4,50.3,53.7,96.46,52.0,-15
136,Oklahoma City Thunder,110,Denver Nuggets,104,16,13,3,773.0,112.8,104.9,7.9,55.7,1.53,16.7,34.4,71.8,53.7,15.3,52.2,56.3,97.86,54.1,15,6,9,730.0,105.9,107.9,-2.0,62.1,1.57,16.7,31.2,72.0,51.1,14.7,47.2,52.9,96.10,47.8,6
137,Indiana Pacers,97,Phoenix Suns,94,15,7,8,735.0,102.5,101.8,0.7,53.6,1.32,15.5,26.8,69.0,48.7,15.6,49.2,53.4,97.80,52.3,14,2,12,672.0,97.4,111.8,-14.5,58.6,1.22,15.6,28.6,73.1,49.6,17.2,47.0,51.0,97.39,39.6,3
138,Philadelphia 76ers,96,Orlando Magic,87,14,4,10,687.0,100.8,107.1,-6.3,60.9,1.54,17.8,25.6,69.3,47.5,15.6,51.3,53.2,97.64,46.8,14,2,12,687.0,99.4,109.1,-9.7,61.9,1.50,17.4,24.6,72.4,48.4,15.7,48.5,51.9,93.48,45.0,9
139,Miami Heat,87,Washington Wizards,106,17,9,8,821.0,100.8,102.7,-2.0,57.5,1.39,16.7,26.6,73.2,50.3,16.2,49.3,53.2,92.64,50.2,15,7,8,720.0,107.0,108.7,-1.7,63.2,1.86,18.8,25.6,72.8,48.7,13.9,51.9,55.2,97.23,49.0,-19
140,Cleveland Cavaliers,91,Brooklyn Nets,78,16,13,3,773.0,113.9,105.4,8.5,56.7,1.85,17.3,30.7,76.3,53.2,13.0,53.4,56.7,93.08,53.3,16,3,13,768.0,98.7,108.9,-10.2,58.0,1.46,16.6,24.6,70.7,47.5,15.3,48.0,51.5,93.50,44.4,13
141,Utah Jazz,111,New York Knicks,118,15,7,8,740.0,107.0,103.4,3.7,55.0,1.37,16.1,29.6,71.1,50.8,15.9,52.0,55.7,90.06,52.7,17,8,9,836.0,107.0,109.3,-2.3,55.9,1.79,16.6,27.4,70.6,49.0,12.6,48.9,53.4,93.33,48.7,-7
142,Boston Celtics,109,Toronto Raptors,115,17,9,8,821.0,107.1,102.6,4.6,61.9,1.95,17.7,28.9,69.5,48.7,12.6,48.9,53.0,100.30,52.6,14,12,2,677.0,112.5,104.0,8.4,50.6,1.41,15.1,32.3,74.1,53.4,14.6,52.4,56.8,93.09,54.7,-6
143,Golden State Warriors,125,Chicago Bulls,94,16,14,2,773.0,115.7,102.1,13.6,69.9,2.13,21.6,24.9,72.2,50.9,14.3,58.2,61.0,100.19,59.1,16,8,8,773.0,105.6,106.4,-0.8,52.9,1.50,15.5,32.1,71.0,52.1,14.2,48.1,52.6,96.00,49.8,31
144,Detroit Pistons,123,Houston Rockets,114,15,7,8,720.0,108.4,107.0,1.5,49.5,1.53,14.7,33.4,74.2,52.7,13.2,50.0,52.6,95.47,49.1,16,9,7,778.0,109.1,110.7,-1.6,57.9,1.45,16.2,29.7,70.8,49.6,15.2,52.2,55.9,96.77,47.7,9
145,Charlotte Hornets,95,Oklahoma City Thunder,109,17,6,11,841.0,102.6,106.9,-4.3,57.0,1.56,15.2,27.0,74.2,49.3,13.2,46.6,51.5,94.57,45.8,16,13,3,773.0,112.8,104.9,7.9,55.7,1.53,16.7,34.4,71.8,53.7,15.3,52.2,56.3,97.86,54.1,-14
146,Minnesota Timberwolves,94,Dallas Mavericks,106,16,2,14,773.0,104.3,111.1,-6.8,62.6,1.50,17.6,29.6,69.2,49.5,16.2,49.2,54.1,93.27,48.1,18,9,9,889.0,102.7,105.3,-2.5,57.5,1.63,16.4,24.1,70.4,47.2,13.4,48.7,52.6,92.79,48.3,-12
147,Sacramento Kings,112,Los Angeles Lakers,93,15,8,7,740.0,108.3,106.7,1.5,62.9,1.59,18.0,30.6,75.6,53.7,15.8,51.6,55.7,100.35,52.8,17,3,14,816.0,97.8,108.2,-10.5,52.7,1.25,14.1,26.7,71.4,48.4,14.9,44.5,49.8,96.18,42.4,19
148,Atlanta Hawks,104,Portland Trail Blazers,98,15,6,9,725.0,101.8,100.8,1.0,66.0,1.59,18.8,22.8,67.9,46.0,16.1,50.7,54.1,98.18,50.5,14,9,5,672.0,108.5,106.8,1.7,56.6,1.73,17.0,29.8,73.2,50.9,13.6,51.3,53.9,95.96,49.4,6
149,Los Angeles Clippers,102,Cleveland Cavaliers,115,14,11,3,682.0,109.8,101.7,8.1,57.4,2.01,17.5,22.3,71.2,47.3,11.6,54.1,56.7,96.70,54.7,16,13,3,773.0,113.9,105.4,8.5,56.7,1.85,17.3,30.7,76.3,53.2,13.0,53.4,56.7,93.08,53.3,-13
150,Detroit Pistons,99,New Orleans Pelicans,115,15,7,8,720.0,108.4,107.0,1.5,49.5,1.53,14.7,33.4,74.2,52.7,13.2,50.0,52.6,95.47,49.1,14,8,6,677.0,108.5,104.3,4.2,58.4,1.95,17.5,28.9,74.4,50.9,12.4,50.3,53.7,96.46,52.0,-16
151,Memphis Grizzlies,102,Denver Nuggets,101,14,10,4,682.0,106.4,105.0,1.4,59.2,1.66,16.6,29.6,68.8,48.9,13.6,48.3,53.2,92.27,51.4,15,6,9,730.0,105.9,107.9,-2.0,62.1,1.57,16.7,31.2,72.0,51.1,14.7,47.2,52.9,96.10,47.8,1
152,Atlanta Hawks,88,Sacramento Kings,91,15,6,9,725.0,101.8,100.8,1.0,66.0,1.59,18.8,22.8,67.9,46.0,16.1,50.7,54.1,98.18,50.5,15,8,7,740.0,108.3,106.7,1.5,62.9,1.59,18.0,30.6,75.6,53.7,15.8,51.6,55.7,100.35,52.8,-3
153,San Antonio Spurs,117,Phoenix Suns,89,13,11,2,624.0,115.8,102.3,13.5,59.3,2.14,19.2,27.8,73.3,51.3,12.5,54.6,58.4,95.73,58.3,14,2,12,672.0,97.4,111.8,-14.5,58.6,1.22,15.6,28.6,73.1,49.6,17.2,47.0,51.0,97.39,39.6,28
154,Charlotte Hornets,120,Orlando Magic,116,17,6,11,841.0,102.6,106.9,-4.3,57.0,1.56,15.2,27.0,74.2,49.3,13.2,46.6,51.5,94.57,45.8,14,2,12,687.0,99.4,109.1,-9.7,61.9,1.50,17.4,24.6,72.4,48.4,15.7,48.5,51.9,93.48,45.0,4
155,Chicago Bulls,101,Boston Celtics,110,16,8,8,773.0,105.6,106.4,-0.8,52.9,1.50,15.5,32.1,71.0,52.1,14.2,48.1,52.6,96.00,49.8,17,9,8,821.0,107.1,102.6,4.6,61.9,1.95,17.7,28.9,69.5,48.7,12.6,48.9,53.0,100.30,52.6,-9
156,Utah Jazz,108,Brooklyn Nets,86,15,7,8,740.0,107.0,103.4,3.7,55.0,1.37,16.1,29.6,71.1,50.8,15.9,52.0,55.7,90.06,52.7,16,3,13,768.0,98.7,108.9,-10.2,58.0,1.46,16.6,24.6,70.7,47.5,15.3,48.0,51.5,93.50,44.4,22
157,Los Angeles Clippers,116,New York Knicks,88,14,11,3,682.0,109.8,101.7,8.1,57.4,2.01,17.5,22.3,71.2,47.3,11.6,54.1,56.7,96.70,54.7,17,8,9,836.0,107.0,109.3,-2.3,55.9,1.79,16.6,27.4,70.6,49.0,12.6,48.9,53.4,93.33,48.7,28
158,Milwaukee Bucks,98,Houston Rockets,102,15,7,8,725.0,104.9,107.8,-3.0,59.1,1.45,17.0,33.0,68.6,51.3,16.3,48.7,53.3,93.72,49.6,16,9,7,778.0,109.1,110.7,-1.6,57.9,1.45,16.2,29.7,70.8,49.6,15.2,52.2,55.9,96.77,47.7,-4
159,Miami Heat,81,Toronto Raptors,101,17,9,8,821.0,100.8,102.7,-2.0,57.5,1.39,16.7,26.6,73.2,50.3,16.2,49.3,53.2,92.64,50.2,14,12,2,677.0,112.5,104.0,8.4,50.6,1.41,15.1,32.3,74.1,53.4,14.6,52.4,56.8,93.09,54.7,-20
160,Oklahoma City Thunder,109,Dallas Mavericks,106,16,13,3,773.0,112.8,104.9,7.9,55.7,1.53,16.7,34.4,71.8,53.7,15.3,52.2,56.3,97.86,54.1,18,9,9,889.0,102.7,105.3,-2.5,57.5,1.63,16.4,24.1,70.4,47.2,13.4,48.7,52.6,92.79,48.3,3
161,Indiana Pacers,110,Golden State Warriors,122,15,7,8,735.0,102.5,101.8,0.7,53.6,1.32,15.5,26.8,69.0,48.7,15.6,49.2,53.4,97.80,52.3,16,14,2,773.0,115.7,102.1,13.6,69.9,2.13,21.6,24.9,72.2,50.9,14.3,58.2,61.0,100.19,59.1,-12
162,San Antonio Spurs,108,Los Angeles Lakers,95,13,11,2,624.0,115.8,102.3,13.5,59.3,2.14,19.2,27.8,73.3,51.3,12.5,54.6,58.4,95.73,58.3,17,3,14,816.0,97.8,108.2,-10.5,52.7,1.25,14.1,26.7,71.4,48.4,14.9,44.5,49.8,96.18,42.4,13
163,New York Knicks,84,Charlotte Hornets,97,17,8,9,836.0,107.0,109.3,-2.3,55.9,1.79,16.6,27.4,70.6,49.0,12.6,48.9,53.4,93.33,48.7,17,6,11,841.0,102.6,106.9,-4.3,57.0,1.56,15.2,27.0,74.2,49.3,13.2,46.6,51.5,94.57,45.8,-13
164,Milwaukee Bucks,99,New Orleans Pelicans,116,15,7,8,725.0,104.9,107.8,-3.0,59.1,1.45,17.0,33.0,68.6,51.3,16.3,48.7,53.3,93.72,49.6,14,8,6,677.0,108.5,104.3,4.2,58.4,1.95,17.5,28.9,74.4,50.9,12.4,50.3,53.7,96.46,52.0,-17
165,Memphis Grizzlies,101,Minnesota Timberwolves,106,14,10,4,682.0,106.4,105.0,1.4,59.2,1.66,16.6,29.6,68.8,48.9,13.6,48.3,53.2,92.27,51.4,16,2,14,773.0,104.3,111.1,-6.8,62.6,1.50,17.6,29.6,69.2,49.5,16.2,49.2,54.1,93.27,48.1,-5
166,Chicago Bulls,96,Cleveland Cavaliers,83,16,8,8,773.0,105.6,106.4,-0.8,52.9,1.50,15.5,32.1,71.0,52.1,14.2,48.1,52.6,96.00,49.8,16,13,3,773.0,113.9,105.4,8.5,56.7,1.85,17.3,30.7,76.3,53.2,13.0,53.4,56.7,93.08,53.3,13
167,Atlanta Hawks,95,Phoenix Suns,98,15,6,9,725.0,101.8,100.8,1.0,66.0,1.59,18.8,22.8,67.9,46.0,16.1,50.7,54.1,98.18,50.5,14,2,12,672.0,97.4,111.8,-14.5,58.6,1.22,15.6,28.6,73.1,49.6,17.2,47.0,51.0,97.39,39.6,-3
168,Detroit Pistons,101,Denver Nuggets,104,15,7,8,720.0,108.4,107.0,1.5,49.5,1.53,14.7,33.4,74.2,52.7,13.2,50.0,52.6,95.47,49.1,15,6,9,730.0,105.9,107.9,-2.0,62.1,1.57,16.7,31.2,72.0,51.1,14.7,47.2,52.9,96.10,47.8,-3
